Date,Trap,Species,Address,Block,Street,Latitude,Longitude,AddressAccuracy,NumMosquitos,NumTrapGroups,WnvPresent,NumWnvPresent
2007-08-07,T218,CULEX PIPIENS/RESTUANS,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",37, N KEDVALE AVE,41.948167,-87.730698,8,13.0,1,0,0
2007-08-07,T219,CULEX PIPIENS,"1800 West Leland Avenue, Chicago, IL 60640, USA",18, W LELAND AVE,41.966987,-87.674677,8,5.0,1,0,0
2007-08-07,T219,CULEX PIPIENS/RESTUANS,"1800 West Leland Avenue, Chicago, IL 60640, USA",18, W LELAND AVE,41.966987,-87.674677,8,3.0,1,0,0
2007-08-07,T220,CULEX PIPIENS,"4500 North Campbell Avenue, Chicago, IL 60625, USA",45, N CAMPBELL AVE,41.963976,-87.69181,9,4.0,1,0,0
2007-08-07,T220,CULEX PIPIENS/RESTUANS,"4500 North Campbell Avenue, Chicago, IL 60625, USA",45, N CAMPBELL AVE,41.963976,-87.69181,9,2.0,1,0,0
2007-08-08,T103,CULEX PIPIENS,"South Avenue L, Chicago, IL 60617, USA",11, S AVENUE L,41.702724,-87.536497,5,36.666666666666664,3,1,1
2007-08-08,T103,CULEX PIPIENS/RESTUANS,"South Avenue L, Chicago, IL 60617, USA",11, S AVENUE L,41.702724,-87.536497,5,45.666666666666664,3,0,0
2007-08-08,T103,CULEX RESTUANS,"South Avenue L, Chicago, IL 60617, USA",11, S AVENUE L,41.702724,-87.536497,5,2.0,1,0,0
2007-08-08,T107,CULEX PIPIENS,"East 91st Street, Chicago, IL, USA",81, E 91ST ST,41.729669,-87.582699,5,9.0,1,0,0
2007-08-08,T107,CULEX PIPIENS/RESTUANS,"East 91st Street, Chicago, IL, USA",81, E 91ST ST,41.729669,-87.582699,5,10.0,1,0,0
2007-08-08,T115,CULEX PIPIENS,"South Doty Avenue, Chicago, IL, USA",12, S DOTY AVE,41.673408,-87.599862,5,48.51851851851852,27,1,2
2007-08-08,T115,CULEX PIPIENS/RESTUANS,"South Doty Avenue, Chicago, IL, USA",12, S DOTY AVE,41.673408,-87.599862,5,45.0,7,1,1
2007-08-08,T128,CULEX PIPIENS,"2400 East 105th Street, Chicago, IL 60617, USA",24, E 105TH ST,41.704572,-87.565666,8,43.57142857142857,7,0,0
2007-08-08,T128,CULEX PIPIENS/RESTUANS,"2400 East 105th Street, Chicago, IL 60617, USA",24, E 105TH ST,41.704572,-87.565666,8,40.0,2,1,1
2007-08-08,T128,CULEX RESTUANS,"2400 East 105th Street, Chicago, IL 60617, USA",24, E 105TH ST,41.704572,-87.565666,8,16.0,1,0,0
2007-08-08,T138,CULEX PIPIENS,"South Stony Island Avenue, Chicago, IL, USA",10, S STONY ISLAND AVE,41.726465,-87.585413,5,48.76470588235294,34,1,2
2007-08-08,T138,CULEX PIPIENS/RESTUANS,"South Stony Island Avenue, Chicago, IL, USA",10, S STONY ISLAND AVE,41.726465,-87.585413,5,39.0,6,0,0
2007-08-09,T013,CULEX PIPIENS,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,41.923738,-87.785288,9,11.0,1,0,0
2007-08-09,T013,CULEX PIPIENS/RESTUANS,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,41.923738,-87.785288,9,8.0,1,0,0
2007-08-09,T013,CULEX RESTUANS,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,41.923738,-87.785288,9,5.0,1,0,0
2007-08-09,T138,CULEX PIPIENS,"South Stony Island Avenue, Chicago, IL, USA",10, S STONY ISLAND AVE,41.726465,-87.585413,5,25.0,1,0,0
2007-08-09,T200,CULEX PIPIENS,"South Torrence Avenue, Chicago, IL, USA",13, S TORRENCE AVE,41.678618,-87.559308,5,33.333333333333336,3,0,0
2007-08-09,T200,CULEX PIPIENS/RESTUANS,"South Torrence Avenue, Chicago, IL, USA",13, S TORRENCE AVE,41.678618,-87.559308,5,28.75,4,0,0
2007-08-09,T200,CULEX TERRITANS,"South Torrence Avenue, Chicago, IL, USA",13, S TORRENCE AVE,41.678618,-87.559308,5,9.5,2,0,0
2007-08-09,T206,CULEX PIPIENS,"South Mackinaw Avenue, Chicago, IL 60617, USA",13, S MACKINAW,41.737052,-87.543067,5,1.0,1,0,0
2007-08-09,T206,CULEX PIPIENS/RESTUANS,"South Mackinaw Avenue, Chicago, IL 60617, USA",13, S MACKINAW,41.737052,-87.543067,5,1.0,1,0,0
2007-08-09,T209,CULEX PIPIENS,"South Brandon Avenue, Chicago, IL 60617, USA",13, S BRANDON,41.740641,-87.546587,5,41.0,1,1,1
2007-08-09,T209,CULEX PIPIENS/RESTUANS,"South Brandon Avenue, Chicago, IL 60617, USA",13, S BRANDON,41.740641,-87.546587,5,39.0,1,0,0
2007-08-09,T209,CULEX RESTUANS,"South Brandon Avenue, Chicago, IL 60617, USA",13, S BRANDON,41.740641,-87.546587,5,1.0,1,0,0
2007-08-09,T212,CULEX PIPIENS,"3700 118th Street, Chicago, IL 60617, USA",37, E 118TH ST,41.680946,-87.535198,8,36.0,1,0,0
2007-08-09,T212,CULEX PIPIENS/RESTUANS,"3700 118th Street, Chicago, IL 60617, USA",37, E 118TH ST,41.680946,-87.535198,8,26.5,2,0,0
2007-08-09,T212,CULEX TERRITANS,"3700 118th Street, Chicago, IL 60617, USA",37, E 118TH ST,41.680946,-87.535198,8,18.0,1,0,0
2007-08-09,T215,CULEX PIPIENS,"3800 East 115th Street, Chicago, IL 60617, USA",38, E 115TH ST,41.686398,-87.531635,8,7.0,1,0,0
2007-08-09,T215,CULEX PIPIENS/RESTUANS,"3800 East 115th Street, Chicago, IL 60617, USA",38, E 115TH ST,41.686398,-87.531635,8,25.0,1,0,0
2007-08-09,T215,CULEX SALINARIUS,"3800 East 115th Street, Chicago, IL 60617, USA",38, E 115TH ST,41.686398,-87.531635,8,1.0,1,0,0
2007-08-09,T215,CULEX TERRITANS,"3800 East 115th Street, Chicago, IL 60617, USA",38, E 115TH ST,41.686398,-87.531635,8,1.0,1,0,0
2007-08-15,T001,CULEX PIPIENS,"4000 North Tripp Avenue, Chicago, IL 60641, USA",40, N TRIPP AVE,41.953705,-87.733974,8,5.0,1,0,0
2007-08-15,T001,CULEX PIPIENS/RESTUANS,"4000 North Tripp Avenue, Chicago, IL 60641, USA",40, N TRIPP AVE,41.953705,-87.733974,8,5.0,1,0,0
2007-08-15,T002,CULEX PIPIENS,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,41.95469,-87.800991,9,16.0,2,0,0
2007-08-15,T002,CULEX PIPIENS/RESTUANS,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,41.95469,-87.800991,9,41.0,1,1,1
2007-08-15,T002,CULEX RESTUANS,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,41.95469,-87.800991,9,3.0,1,0,0
2007-08-15,T003,CULEX PIPIENS,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,41.964242,-87.757639,8,27.5,2,1,1
2007-08-15,T003,CULEX PIPIENS/RESTUANS,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,41.964242,-87.757639,8,27.0,1,1,1
2007-08-15,T003,CULEX RESTUANS,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,41.964242,-87.757639,8,2.0,1,0,0
2007-08-15,T004,CULEX PIPIENS/RESTUANS,"4900 West Sunnyside Avenue, Chicago, IL 60630, USA",49, W SUNNYSIDE AVE,41.962728,-87.748367,9,1.0,1,0,0
2007-08-15,T005,CULEX PIPIENS,"6000 West Roscoe Street, Chicago, IL 60634, USA",60, W ROSCOE ST,41.942114,-87.776385,8,5.0,1,0,0
2007-08-15,T005,CULEX PIPIENS/RESTUANS,"6000 West Roscoe Street, Chicago, IL 60634, USA",60, W ROSCOE ST,41.942114,-87.776385,8,7.0,1,0,0
2007-08-15,T006,CULEX PIPIENS,"6000 North Avondale Avenue, Chicago, IL 60631, USA",60, N AVONDALE AVE,41.990284,-87.797127,8,20.0,1,1,1
2007-08-15,T006,CULEX PIPIENS/RESTUANS,"6000 North Avondale Avenue, Chicago, IL 60631, USA",60, N AVONDALE AVE,41.990284,-87.797127,8,16.0,1,1,1
2007-08-15,T007,CULEX PIPIENS/RESTUANS,"6200 North Mandell Avenue, Chicago, IL 60646, USA",62, N MANDELL AVE,41.994991,-87.769279,9,4.0,1,0,0
2007-08-15,T008,CULEX PIPIENS,"7000 North Moselle Avenue, Chicago, IL 60646, USA",70, N MOSELL AVE,42.008314,-87.777921,9,12.0,1,1,1
2007-08-15,T008,CULEX PIPIENS/RESTUANS,"7000 North Moselle Avenue, Chicago, IL 60646, USA",70, N MOSELL AVE,42.008314,-87.777921,9,38.0,1,0,0
2007-08-15,T0091,CULEX PIPIENS,"9100 West Higgins Avenue, Chicago, IL 60656, USA",91, W HIGGINS AVE,41.981964,-87.812827,8,27.0,1,1,1
2007-08-15,T0091,CULEX PIPIENS/RESTUANS,"9100 West Higgins Avenue, Chicago, IL 60656, USA",91, W HIGGINS AVE,41.981964,-87.812827,8,38.0,1,1,1
2007-08-15,T011,CULEX PIPIENS,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,41.944869,-87.832763,8,25.0,1,1,1
2007-08-15,T011,CULEX PIPIENS/RESTUANS,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,41.944869,-87.832763,8,39.0,1,1,1
2007-08-15,T012,CULEX PIPIENS,"6100 North Lemont Avenue, Chicago, IL 60646, USA",61, N LEMONT AVE,41.991429,-87.747113,8,16.0,1,1,1
2007-08-15,T012,CULEX PIPIENS/RESTUANS,"6100 North Lemont Avenue, Chicago, IL 60646, USA",61, N LEMONT AVE,41.991429,-87.747113,8,21.0,1,0,0
2007-08-15,T013,CULEX PIPIENS,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,41.923738,-87.785288,9,26.0,1,0,0
2007-08-15,T013,CULEX PIPIENS/RESTUANS,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,41.923738,-87.785288,9,50.0,1,0,0
2007-08-15,T013,CULEX RESTUANS,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,41.923738,-87.785288,9,1.0,1,0,0
2007-08-15,T013,CULEX TERRITANS,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,41.923738,-87.785288,9,2.0,1,0,0
2007-08-15,T014,CULEX PIPIENS,"6400 West Strong Street, Chicago, IL, USA",64, W STRONG ST,41.970248,-87.787992,8,44.0,1,0,0
2007-08-15,T014,CULEX PIPIENS/RESTUANS,"6400 West Strong Street, Chicago, IL, USA",64, W STRONG ST,41.970248,-87.787992,8,49.0,1,0,0
2007-08-15,T015,CULEX PIPIENS,"7900 West Foster Avenue, Chicago, IL 60656, USA",79, W FOSTER AVE,41.974089,-87.824812,8,11.0,1,1,1
2007-08-15,T015,CULEX PIPIENS/RESTUANS,"7900 West Foster Avenue, Chicago, IL 60656, USA",79, W FOSTER AVE,41.974089,-87.824812,8,25.0,1,0,0
2007-08-15,T015,CULEX RESTUANS,"7900 West Foster Avenue, Chicago, IL 60656, USA",79, W FOSTER AVE,41.974089,-87.824812,8,2.0,1,0,0
2007-08-15,T016,CULEX PIPIENS,"7200 North Oketo Avenue, Chicago, IL 60631, USA",72, N OKETO AVE,42.011601,-87.811506,8,39.333333333333336,3,1,3
2007-08-15,T016,CULEX PIPIENS/RESTUANS,"7200 North Oketo Avenue, Chicago, IL 60631, USA",72, N OKETO AVE,42.011601,-87.811506,8,49.0,2,1,1
2007-08-15,T017,CULEX PIPIENS,"6000 West Montrose Avenue, Chicago, IL 60634, USA",60, W MONTROSE DR,41.960616,-87.777189,9,3.0,1,0,0
2007-08-15,T017,CULEX PIPIENS/RESTUANS,"6000 West Montrose Avenue, Chicago, IL 60634, USA",60, W MONTROSE DR,41.960616,-87.777189,9,3.0,1,0,0
2007-08-15,T018,CULEX PIPIENS,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",12, W GREENLEAF AVE,42.010412,-87.66214,8,2.0,1,0,0
2007-08-15,T018,CULEX PIPIENS/RESTUANS,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",12, W GREENLEAF AVE,42.010412,-87.66214,8,1.0,1,0,0
2007-08-15,T019,CULEX PIPIENS,"3800 North California Avenue, Chicago, IL 60618, USA",38, N CALIFORNIA AVE,41.94983,-87.698457,9,17.0,1,0,0
2007-08-15,T019,CULEX PIPIENS/RESTUANS,"3800 North California Avenue, Chicago, IL 60618, USA",38, N CALIFORNIA AVE,41.94983,-87.698457,9,15.0,1,0,0
2007-08-15,T025,CULEX PIPIENS,"4900 West Balmoral Avenue, Chicago, IL 60630, USA",49, W BALMORAL AVE,41.979243,-87.750938,9,5.0,1,0,0
2007-08-15,T025,CULEX PIPIENS/RESTUANS,"4900 West Balmoral Avenue, Chicago, IL 60630, USA",49, W BALMORAL AVE,41.979243,-87.750938,9,4.0,1,0,0
2007-08-15,T027,CULEX PIPIENS,"5800 North Pulaski Road, Chicago, IL 60646, USA",58, N PULASKI RD,41.984809,-87.728492,8,1.0,1,0,0
2007-08-15,T027,CULEX PIPIENS/RESTUANS,"5800 North Pulaski Road, Chicago, IL 60646, USA",58, N PULASKI RD,41.984809,-87.728492,8,1.0,1,0,0
2007-08-15,T028,CULEX PIPIENS,"5800 North Western Avenue, Chicago, IL 60659, USA",58, N WESTERN AVE,41.986921,-87.689778,9,4.0,1,0,0
2007-08-15,T028,CULEX PIPIENS/RESTUANS,"5800 North Western Avenue, Chicago, IL 60659, USA",58, N WESTERN AVE,41.986921,-87.689778,9,6.0,1,0,0
2007-08-15,T030,CULEX PIPIENS,"1000 North Central Park Avenue, Chicago, IL 60651, USA",10, N CENTRAL PARK DR,41.89923,-87.716788,9,9.0,1,0,0
2007-08-15,T030,CULEX PIPIENS/RESTUANS,"1000 North Central Park Avenue, Chicago, IL 60651, USA",10, N CENTRAL PARK DR,41.89923,-87.716788,9,2.0,1,0,0
2007-08-15,T031,CULEX PIPIENS,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,41.801498,-87.763416,9,1.0,1,0,0
2007-08-15,T031,CULEX PIPIENS/RESTUANS,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,41.801498,-87.763416,9,1.0,1,0,0
2007-08-15,T033,CULEX PIPIENS,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",14, N HUMBOLDT DR,41.906638,-87.701431,9,14.0,1,1,1
2007-08-15,T033,CULEX PIPIENS/RESTUANS,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",14, N HUMBOLDT DR,41.906638,-87.701431,9,28.5,2,0,0
2007-08-15,T034,CULEX PIPIENS,"2700 South Western Avenue, Chicago, IL 60608, USA",27, S WESTERN AVE,41.843811,-87.686763,9,1.0,1,0,0
2007-08-15,T034,CULEX PIPIENS/RESTUANS,"2700 South Western Avenue, Chicago, IL 60608, USA",27, S WESTERN AVE,41.843811,-87.686763,9,10.0,1,0,0
2007-08-15,T034,CULEX TERRITANS,"2700 South Western Avenue, Chicago, IL 60608, USA",27, S WESTERN AVE,41.843811,-87.686763,9,1.0,1,0,0
2007-08-15,T0351,CULEX PIPIENS,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",30, S HOYNE AVE,41.836644,-87.677737,8,4.0,1,0,0
2007-08-15,T0351,CULEX PIPIENS/RESTUANS,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",30, S HOYNE AVE,41.836644,-87.677737,8,9.0,1,0,0
2007-08-15,T0351,CULEX RESTUANS,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",30, S HOYNE AVE,41.836644,-87.677737,8,1.0,1,1,1
2007-08-15,T036,CULEX PIPIENS,"4200 West 31st Street, Chicago, IL 60623, USA",42, W 31ST ST,41.837085,-87.729384,9,4.0,1,0,0
2007-08-15,T036,CULEX PIPIENS/RESTUANS,"4200 West 31st Street, Chicago, IL 60623, USA",42, W 31ST ST,41.837085,-87.729384,9,5.0,1,0,0
2007-08-15,T036,CULEX RESTUANS,"4200 West 31st Street, Chicago, IL 60623, USA",42, W 31ST ST,41.837085,-87.729384,9,1.0,1,0,0
2007-08-15,T037,CULEX PIPIENS,"6800 West Belden Avenue, Chicago, IL 60707, USA",68, W BELDEN AVE,41.921177,-87.79518,8,5.0,1,0,0
2007-08-15,T037,CULEX PIPIENS/RESTUANS,"6800 West Belden Avenue, Chicago, IL 60707, USA",68, W BELDEN AVE,41.921177,-87.79518,8,35.0,1,0,0
2007-08-15,T039,CULEX PIPIENS,"1700 North Pulaski Road, Chicago, IL 60639, USA",17, N PULASKI RD,41.911824,-87.726737,9,3.0,1,0,0
2007-08-15,T039,CULEX PIPIENS/RESTUANS,"1700 North Pulaski Road, Chicago, IL 60639, USA",17, N PULASKI RD,41.911824,-87.726737,9,20.0,1,0,0
2007-08-15,T039,CULEX RESTUANS,"1700 North Pulaski Road, Chicago, IL 60639, USA",17, N PULASKI RD,41.911824,-87.726737,9,1.0,1,0,0
2007-08-15,T043,CULEX PIPIENS,"3000 West 18th Street, Chicago, IL 60608, USA",30, W 18TH ST,41.857402,-87.694991,8,1.0,1,0,0
2007-08-15,T043,CULEX PIPIENS/RESTUANS,"3000 West 18th Street, Chicago, IL 60608, USA",30, W 18TH ST,41.857402,-87.694991,8,4.0,1,0,0
2007-08-15,T044,CULEX PIPIENS/RESTUANS,"3300 West Randolph Street, Chicago, IL 60612, USA",33, E RANDOLPH ST,41.883284,-87.705085,8,3.0,1,0,0
2007-08-15,T045,CULEX PIPIENS,"1500 West Webster Avenue, Chicago, IL 60614, USA",15, W WEBSTER AVE,41.9216,-87.666455,8,33.5,2,0,0
2007-08-15,T045,CULEX PIPIENS/RESTUANS,"1500 West Webster Avenue, Chicago, IL 60614, USA",15, W WEBSTER AVE,41.9216,-87.666455,8,36.0,3,1,1
2007-08-15,T046,CULEX PIPIENS,"2500 West Grand Avenue, Chicago, IL 60654, USA",25, W GRAND AVE,41.891118,-87.654491,8,31.0,1,0,0
2007-08-15,T046,CULEX PIPIENS/RESTUANS,"2500 West Grand Avenue, Chicago, IL 60654, USA",25, W GRAND AVE,41.891118,-87.654491,8,39.0,1,0,0
2007-08-15,T047,CULEX PIPIENS,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,41.868142,-87.696269,9,8.0,1,0,0
2007-08-15,T047,CULEX PIPIENS/RESTUANS,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,41.868142,-87.696269,9,7.0,1,0,0
2007-08-15,T048,CULEX PIPIENS,"1100 Roosevelt Road, Chicago, IL 60608, USA",11, W ROOSEVELT,41.867108,-87.654224,8,3.0,1,1,1
2007-08-15,T048,CULEX PIPIENS/RESTUANS,"1100 Roosevelt Road, Chicago, IL 60608, USA",11, W ROOSEVELT,41.867108,-87.654224,8,7.0,1,0,0
2007-08-15,T048,CULEX RESTUANS,"1100 Roosevelt Road, Chicago, IL 60608, USA",11, W ROOSEVELT,41.867108,-87.654224,8,1.0,1,1,1
2007-08-15,T049,CULEX PIPIENS,"1100 West Chicago Avenue, Chicago, IL 60642, USA",11, W CHICAGO,41.896282,-87.655232,8,7.0,1,0,0
2007-08-15,T049,CULEX PIPIENS/RESTUANS,"1100 West Chicago Avenue, Chicago, IL 60642, USA",11, W CHICAGO,41.896282,-87.655232,8,17.0,1,0,0
2007-08-15,T049,CULEX RESTUANS,"1100 West Chicago Avenue, Chicago, IL 60642, USA",11, W CHICAGO,41.896282,-87.655232,8,1.0,1,1,1
2007-08-15,T050,CULEX PIPIENS,"2100 North Stave Street, Chicago, IL 60647, USA",21, N STAVE ST,41.919343,-87.694259,8,2.0,1,0,0
2007-08-15,T050,CULEX PIPIENS/RESTUANS,"2100 North Stave Street, Chicago, IL 60647, USA",21, N STAVE ST,41.919343,-87.694259,8,3.0,1,0,0
2007-08-15,T051,CULEX PIPIENS,"2500 South Throop Street, Chicago, IL 60608, USA",25, S THROOP,41.846283,-87.656913,9,2.0,1,0,0
2007-08-15,T051,CULEX PIPIENS/RESTUANS,"2500 South Throop Street, Chicago, IL 60608, USA",25, S THROOP,41.846283,-87.656913,9,1.0,1,0,0
2007-08-15,T054,CULEX PIPIENS,"2200 North Cannon Drive, Chicago, IL 60614, USA",22, N CANNON DR,41.921965,-87.632085,8,2.0,1,0,0
2007-08-15,T054,CULEX PIPIENS/RESTUANS,"2200 North Cannon Drive, Chicago, IL 60614, USA",22, N CANNON DR,41.921965,-87.632085,8,5.0,1,0,0
2007-08-15,T060,CULEX PIPIENS,"2200 West Pershing Road, Chicago, IL 60609, USA",22, W PERSHING RD,41.823065,-87.678378,8,1.0,1,0,0
2007-08-15,T061,CULEX PIPIENS,"2200 West 51st Street, Chicago, IL 60609, USA",22, W 51ST ST,41.801179,-87.679447,8,35.0,1,1,1
2007-08-15,T061,CULEX PIPIENS/RESTUANS,"2200 West 51st Street, Chicago, IL 60609, USA",22, W 51ST ST,41.801179,-87.679447,8,16.0,1,0,0
2007-08-15,T062,CULEX PIPIENS,"3500 West 51st Street, Chicago, IL 60632, USA",35, W 51ST ST,41.800737,-87.71188,8,8.0,1,0,0
2007-08-15,T063,CULEX PIPIENS,"3700 South Pulaski Road, Chicago, IL 60623, USA",37, S PULASKI RD,41.82561,-87.726549,9,13.0,1,0,0
2007-08-15,T063,CULEX PIPIENS/RESTUANS,"3700 South Pulaski Road, Chicago, IL 60623, USA",37, S PULASKI RD,41.82561,-87.726549,9,18.0,1,0,0
2007-08-15,T065,CULEX PIPIENS,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",52, W 63RD ST,41.778297,-87.752411,9,40.0,2,0,0
2007-08-15,T065,CULEX PIPIENS/RESTUANS,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",52, W 63RD ST,41.778297,-87.752411,9,35.0,2,0,0
2007-08-15,T065,CULEX RESTUANS,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",52, W 63RD ST,41.778297,-87.752411,9,5.0,1,0,0
2007-08-15,T065,CULEX TERRITANS,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",52, W 63RD ST,41.778297,-87.752411,9,1.0,1,0,0
2007-08-15,T066,CULEX PIPIENS,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",67, S KEDZIE AVE,41.77166,-87.703047,8,20.0,1,1,1
2007-08-15,T066,CULEX PIPIENS/RESTUANS,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",67, S KEDZIE AVE,41.77166,-87.703047,8,4.0,1,0,0
2007-08-15,T066,CULEX RESTUANS,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",67, S KEDZIE AVE,41.77166,-87.703047,8,1.0,1,0,0
2007-08-15,T067,CULEX PIPIENS,"7300 Cicero Avenue, Chicago, IL 60638, USA",73, S CICERO AVE,41.759346,-87.745602,9,5.0,1,0,0
2007-08-15,T067,CULEX PIPIENS/RESTUANS,"7300 Cicero Avenue, Chicago, IL 60638, USA",73, S CICERO AVE,41.759346,-87.745602,9,19.0,1,0,0
2007-08-15,T069,CULEX PIPIENS,"2200 West 69th Street, Chicago, IL 60636, USA",22, W 69TH ST,41.768388,-87.678649,8,8.0,1,0,0
2007-08-15,T069,CULEX PIPIENS/RESTUANS,"2200 West 69th Street, Chicago, IL 60636, USA",22, W 69TH ST,41.768388,-87.678649,8,18.0,1,0,0
2007-08-15,T070,CULEX PIPIENS,"5200 South Nordica Avenue, Chicago, IL 60638, USA",52, S NORDICA,41.797616,-87.797894,8,5.0,1,0,0
2007-08-15,T070,CULEX PIPIENS/RESTUANS,"5200 South Nordica Avenue, Chicago, IL 60638, USA",52, S NORDICA,41.797616,-87.797894,8,11.0,1,0,0
2007-08-15,T071,CULEX PIPIENS/RESTUANS,"6100 South Melvina Avenue, Chicago, IL 60638, USA",61, S MELVINA AVE,41.781416,-87.776532,8,1.0,1,0,0
2007-08-15,T072,CULEX PIPIENS/RESTUANS,"8000 South Kedzie Avenue, Chicago, IL 60652, USA",80, S KEDZIE AVE,41.74785,-87.702716,9,1.0,1,0,0
2007-08-15,T073,CULEX PIPIENS,"1000 East 67th Street, Chicago, IL 60637, USA",10, E 67TH ST,41.773215,-87.60088,8,14.0,1,0,0
2007-08-15,T073,CULEX PIPIENS/RESTUANS,"1000 East 67th Street, Chicago, IL 60637, USA",10, E 67TH ST,41.773215,-87.60088,8,20.0,1,0,0
2007-08-15,T074,CULEX PIPIENS,"3900 South Ashland Avenue, Chicago, IL 60609, USA",39, S ASHLAND AVE,41.822536,-87.666343,9,39.0,1,1,1
2007-08-15,T074,CULEX PIPIENS/RESTUANS,"3900 South Ashland Avenue, Chicago, IL 60609, USA",39, S ASHLAND AVE,41.822536,-87.666343,9,43.0,2,0,0
2007-08-15,T074,CULEX RESTUANS,"3900 South Ashland Avenue, Chicago, IL 60609, USA",39, S ASHLAND AVE,41.822536,-87.666343,9,3.0,1,0,0
2007-08-15,T075,CULEX PIPIENS,"4700 South Cornell Avenue, Chicago, IL 60615, USA",47, S CORNELL AVE,41.799282,-87.585487,8,3.0,1,0,0
2007-08-15,T075,CULEX PIPIENS/RESTUANS,"4700 South Cornell Avenue, Chicago, IL 60615, USA",47, S CORNELL AVE,41.799282,-87.585487,8,3.0,1,0,0
2007-08-15,T075,CULEX RESTUANS,"4700 South Cornell Avenue, Chicago, IL 60615, USA",47, S CORNELL AVE,41.799282,-87.585487,8,2.0,1,0,0
2007-08-15,T076,CULEX PIPIENS/RESTUANS,"5500 South Doctor Martin Luther King Junior Drive, Chicago, IL 60637, USA",55, S DR MARTIN LUTHER KING JR DR,41.794781,-87.615989,8,2.0,1,0,0
2007-08-15,T077,CULEX PIPIENS/RESTUANS,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",64, S STONY ISLAND AVE,41.778748,-87.586427,8,1.0,1,0,0
2007-08-15,T079,CULEX PIPIENS,"7100 South South Shore Drive, Chicago, IL 60649, USA",71, S SOUTH SHORE DR,41.766202,-87.562889,9,6.0,1,0,0
2007-08-15,T079,CULEX PIPIENS/RESTUANS,"7100 South South Shore Drive, Chicago, IL 60649, USA",71, S SOUTH SHORE DR,41.766202,-87.562889,9,15.0,1,0,0
2007-08-15,T079,CULEX TERRITANS,"7100 South South Shore Drive, Chicago, IL 60649, USA",71, S SOUTH SHORE DR,41.766202,-87.562889,9,1.0,1,0,0
2007-08-15,T080,CULEX PIPIENS,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",77, S EBERHART AVE,41.754676,-87.612922,9,5.0,1,0,0
2007-08-15,T080,CULEX PIPIENS/RESTUANS,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",77, S EBERHART AVE,41.754676,-87.612922,9,6.0,1,0,0
2007-08-15,T081,CULEX PIPIENS,"4000 South Dearborn Street, Chicago, IL 60609, USA",40, S DEARBORN ST,41.821582,-87.627796,9,26.0,1,0,0
2007-08-15,T081,CULEX PIPIENS/RESTUANS,"4000 South Dearborn Street, Chicago, IL 60609, USA",40, S DEARBORN ST,41.821582,-87.627796,9,20.0,1,0,0
2007-08-15,T082,CULEX PIPIENS,"5000 South Union Avenue, Chicago, IL 60609, USA",50, S UNION AVE,41.803423,-87.642984,8,39.5,2,1,1
